program_id,school_name,city,state,program_url,url_status,search_attempts,url_confidence,fact_sheet_url,search_query_used,scrape_notes,estimated_year,validation_status,rejection_reason,total_program_cost,data_year,tuition_per_year,fees_per_year,rediscovery_status,apta_program_url,outcomes_url,extracted_from_url,graduation_rate_pct,board_pass_rate_pct,employment_rate_pct,apta_landing_confirmed,program_length_months,extraction_notes,cost_basis,cost_components,tuition_instate,tuition_is_oos
146,Andrews University,,Michigan,https://www.andrews.edu/chhs/srs/menudpt/index.html,url_found,3,high,https://www.andrews.edu/chhs/srs/zzz-pdf/2025-dpt-student-financial-fact-sheet.pdf,Andrews University DPT financial fact sheet,,2025,valid,,130088,2025,47613,1284,,https://www.andrews.edu/chhs/srs/menudpt/index.html,https://www.andrews.edu/chhs/srs/pt/entry-level-chhs/,,,,,,30,len+cost:025-dpt-student-financial-fact-sheet.pdf,total,"Y1:$47,613 + Y2:$44,118 + Y3:$38,357 (with health insurance)",,
151,Central Michigan University,,Michigan,https://www.cmich.edu/academics/colleges/herbert-h-grace-a-dow-college-of-health-professions/departments/department-physical-therapy,url_found,3,high,https://www.cmich.edu/docs/default-source/colleges/college-of-health-professions/physical-therapy/20220708-doctorofphysicaltherapyfinancialfactsheet-001.pdf?sfvrsn=bac82023_6,Central Michigan University DPT financial fact sheet,,2022,valid,,120073,2025,36979,675,,https://www.cmich.edu/academics/colleges/herbert-h-grace-a-dow-college-of-health-professions/departments/department-physical-therapy,https://www.cmich.edu/academics/colleges/herbert-h-grace-a-dow-college-of-health-professions/degrees-programs/departments/department-physical-therapy/program-outcome-statistics,,,,,,36,len:hysicaltherapyfinancialfactsheet-001.pdf,total,"Y1:$37,536 + Y2:$40,845 + Y3:$41,692",36979,no
152,Central Michigan University - EXPANSION PROGRAM  at Michigan Technological University,,Michigan,,url_found,3,high,https://medicine.umich.edu/sites/default/files/downloads/Peds_Michigan%20Medicine%20Residency%20and%20Fellowship%20Financial%20Fact%20Sheet%202023%20CW.pdf,Central Michigan University - EXPANSION PROGRAM  at Michigan Technological University DPT financial fact sheet,,2020,fetch_failed,no_url,,,,,,,,,,,,,,,,,,
154,Concordia University - Ann Arbor,,Michigan,www.cuaa.edu/academics/programs/doctor-physical-therapy,url_found,3,high,https://www.cuaa.edu/academics/programs/doctor-physical-therapy/_assets/financial-fact-sheet.pdf,Concordia University - Ann Arbor DPT financial fact sheet,,,fetch_failed,no_url,,,,,,www.cuaa.edu/academics/programs/doctor-physical-therapy,www.n/a.com,,,,,,,,,,,
147,Grand Valley State University,,Michigan,https://www.gvsu.edu/pt/,url_found,3,high,https://www.gvsu.edu/cms4/asset/8D477B3A-B7DC-AD72-BB198B341CA03C3E/2024-dpt-student-financial-fact-sheet-revised.pdf,Grand Valley State University DPT financial fact sheet,,2024,valid,,129936,2025-2026,49068,300,,https://www.gvsu.edu/pt/,https://www.gvsu.edu/pt/program-effectiveness-data-111.htm,,,,,True,36,cost+len:apta_direct+cost:sub_dpt_student_financial_fact_sheet(2).pdf|len:sub_dpt_student_financial_,total,"Year1: $48,759 + Year2: $46,765 + Year3: $28,819",,
148,Oakland University,,Michigan,,url_found,3,high,https://www.capteonline.org/globalassets/capte-docs/faculty-and-program-resources/2025-dpt-student-financial-fact-sheet.docx,Oakland University physical therapy financial fact sheet,,2025,fetch_failed,no_url,,,,,,,,,,,,,,cost+len:fact_sheet_stale,,,,
149,University of Michigan - Flint,,Michigan,https://www.umflint.edu/graduateprograms/physical-therapy-entry-level-dpt,url_found,3,high,https://uwm.edu/rehabilitation-sciences-technology/wp-content/uploads/sites/627/2022/08/2025-dpt-student-financial-fact-sheet2-2.pdf,University of Michigan - Flint DPT financial fact sheet,,2022,valid,,68643,2025,24307,2103,,https://www.umflint.edu/graduateprograms/physical-therapy-entry-level-dpt,https://www.umflint.edu/graduateprograms/physical-therapy-entry-level-dpt,,,,,,33,len+cost:-dpt-student-financial-fact-sheet2-2.pdf,per_year,Year 1-3 in-state tuition + fees + expenses,,
150,Wayne State University,,Michigan,https://applebaum.wayne.edu/physical-therapy,url_found,3,high,https://applebaum.wayne.edu/physical-therapy/docs/dpt-cost.pdf,Wayne State University DPT financial fact sheet,,,valid,,113964,2024,32863,3308,,https://applebaum.wayne.edu/physical-therapy,https://applebaum.wayne.edu/physical-therapy/accreditation,,,,,True,42,cost+len:apta_direct+cost:sub/physical-therapy/cost|len:sub/physical-therapy/cost,,,,
153,Western Michigan University,,Michigan,https://wmich.edu/physicaltherapy,url_found,3,high,https://files.wmich.edu/s3fs-public/2025-11/2025-dpt-student-financial-fact-sheet_wmu_dpt.docx,Western Michigan University DPT financial fact sheet,,2025,confirmed_landing,"Page is a general overview/landing page for Western Michigan University's DPT program. While it mentions 'Financial fact sheet' and 'DPT Outcome Data' as links, the actual financial data (tuition, fees, total cost) and specific outcome metrics (graduation rate, board pass rate, employment rate) are not present on this page itself. The data appears to be on linked sub-pages that are not included in the provided content.",,,,,,https://wmich.edu/physicaltherapy,https://wmich.edu/physicaltherapy/dpt/outcomes,,,,,,36,len:sub/finaid,,,,
155,College of St Scholastica,,Minnesota,https://www.css.edu/academics/programs/doctorate/doctor-of-physical-therapy-dpt/,url_found,3,high,,College of St Scholastica DPT financial fact sheet,,2024,confirmed_landing,"This is the correct school's DPT program landing page, but detailed financial and outcome data are not present on this page. Specific financial information references a 'Financial Fact Sheet' link that would contain the actual data. While some outcome metrics are mentioned (95.9% overall licensure pass rate, 100% graduation rate for 2024-2025 cohorts, 98% employment rate for 2023-2024 cohorts), and tuition per credit is stated ($962/credit for 2025-26), the total program cost and complete fee breakdown are indicated to be on a separate Financial Fact Sheet page that is not provided here.",,,,,,https://www.css.edu/academics/programs/doctorate/doctor-of-physical-therapy-dpt/,https://www.css.edu/academics/programs/doctorate/doctor-of-physical-therapy-dpt/,,,,,,36,"AUDIT_CLEARED: fact_sheet is Boston University, not St Scholastica",,,,
159,Concordia University - Saint Paul,,Minnesota,https://www.csp.edu/program/doctor-of-physical-therapy/,url_found,3,high,https://www.cuaa.edu/academics/programs/doctor-physical-therapy/_assets/financial-fact-sheet.pdf,Concordia University - Saint Paul DPT financial fact sheet,,,valid,,95580,2025-2026,31860,,,https://www.csp.edu/program/doctor-of-physical-therapy/,https://www.csp.edu/program/doctor-of-physical-therapy/,https://www.csp.edu/program/doctor-of-physical-therapy/,98.5,96.8,100.0,,36,len+cost:/program/doctor-of-physical-therapy+cost:sub/tuition-and-financial-aid|len:subuition-and-fi,,,,
156,Mayo Clinic School of Health Sciences,,Minnesota,https://college.mayo.edu/academics/health-sciences-education/physical-therapy-doctoral-program-minnesota/,url_found,3,high,https://www.utsouthwestern.edu/education/school-of-health-professions/training/assets/2024-2025-Financial-Fact-Sheet-Nuero-PT-Residency.pdf,Mayo Clinic School of Health Sciences DPT financial fact sheet,,2024,valid,,,2025-2026,,,,https://college.mayo.edu/academics/health-sciences-education/physical-therapy-doctoral-program-minnesota/,https://college.mayo.edu/academics/health-sciences-education/physical-therapy-doctoral-program-minnesota/,https://college.mayo.edu/academics/health-sciences-education/physical-therapy-doctoral-program-minnesota/,98.2,100.0,100.0,,33,len+cost:sical-therapy-doctoral-program-minnesota+cost:subfinancial-fact-sheet-Mayo_accessible.pdf|l,,,,
158,St. Catherine University,,Minnesota,https://www.stkate.edu/academics/academic-programs/gc-physical-therapy,url_found,3,high,,St. Catherine University DPT financial fact sheet,,2024,valid,,111040,2025-2026,50106,,,https://www.stkate.edu/academics/academic-programs/gc-physical-therapy,https://www.stkate.edu/accreditation/program-accreditation/dpt-ac,https://www.stkate.edu/academics/academic-programs/gc-physical-therapy,,,100.0,,33,AUDIT_CLEARED: fact_sheet is UMT but cost extracted from stkate.edu (correct); keep cost,total,"$13,880/sem x 8sem",,
157,University of Minnesota,,Minnesota,https://med.umn.edu/fmch/physical-therapy/doctor-physical-therapy,url_found,3,high,https://www.augie.edu/sites/default/files/documents/2025-12/2025-dpt-student-financial-fact-sheet.pdf,University of Minnesota DPT financial fact sheet,,2025,valid,,82467,2024-2025,,,,https://med.umn.edu/fmch/physical-therapy/doctor-physical-therapy,https://med.umn.edu/fmch/physical-therapy/doctor-physical-therapy,https://med.umn.edu/fmch/physical-therapy/doctor-physical-therapy,100.0,87.1,100.0,True,,cost+len:apta_direct+cost:sub-therapy/doctor-physical-therapy/tuition|len:sub-therapy/doctor-physica,,,,
160,University of Mississippi at the Medical Center,,Mississippi,https://www.umc.edu/shrp/Physical%20Therapy/Physical-Therapy.html,url_found,3,high,https://umc.edu/shrp/Physical%20Therapy/Doctoral%20PT%20Degree/CAPTE.html,University of Mississippi at the Medical Center DPT financial fact sheet,,,valid,,77264,2025,24205,0,,https://www.umc.edu/shrp/Physical%20Therapy/Physical-Therapy.html,https://www.umc.edu/shrp/Physical%20Therapy/Doctoral%20PT%20Degree/Degree%20and%20Accreditation.html,,,,,,36,len+cost:herapy/Doctoral%20PT%20Degree/CAPTE.html,per_year,"$24,205/yr x 3yr + $2,450 other",,
161,William Carey University,,Mississippi,https://www.wmcarey.edu/program/doctoral-physical-therapy,url_found,3,high,https://www.wmcarey.edu/_assets/documents/cohs/dpt-student-financial-fact-sheet.pdf,William Carey University DPT financial fact sheet,,,valid,,115330,2025-2026,36500,,,https://www.wmcarey.edu/program/doctoral-physical-therapy,https://www.wmcarey.edu/health-sciences/physical-therapy/accreditation,,,,,,30,len+cost:ohs/dpt-student-financial-fact-sheet.pdf,total,$36.5k Yr1 + $37.595k Yr2 + $38.723k Yr3 + fees/expenses,,
169,Graceland University,,Missouri,https://www.graceland.edu/programs/doctor-of-physical-therapy/,url_found,3,high,https://www.graceland.edu/wp-content/uploads/2024/11/2025-dpt-student-financial-fact-sheet.pdf,Graceland University DPT financial fact sheet,,2024,valid,,123872,2024-2025,52920,664,,https://www.graceland.edu/programs/doctor-of-physical-therapy/,https://www.graceland.edu/programs/doctor-of-physical-therapy/,,,,,,24,len+cost:025-dpt-student-financial-fact-sheet.pdf,total,$52920/yr + $664/yr + $11200/$5600 for 2 yrs,,
162,Maryville University of Saint Louis,,Missouri,http://www.maryville.edu/hp/doctor-of-physical-therapy,url_found,3,high,https://www.slu.edu/doisy/degrees/-pdf/pt-residency-financial-factsheet.pdf,Maryville University of Saint Louis DPT financial fact sheet,,,confirmed_landing,"This is the correct school's DPT program landing page, but it contains no financial or outcome data. While there are links to 'Tuition', 'Fees', and other resources, the actual data is not present on this page itself - it would be on linked sub-pages.",5331,2024-2025,29987,,,http://www.maryville.edu/hp/doctor-of-physical-therapy,http://www.maryville.edu/hp/doctor-of-physical-therapy/program-features/,,,,,,42,len+cost:pdf/pt-residency-financial-factsheet.pdf,per_year,"$1,777/yr x 3yr",,
168,Missouri State University,,Missouri,https://www.missouristate.edu/PhysicalTherapy/,url_found,3,high,https://www.missouristate.edu/SHCP/PhysicalTherapy/_Files/Missouri-State-2025-Financial-Fact-Sheet-2025.pdf,Missouri State University DPT financial fact sheet,,2025,valid,,117267,2025,33516,2073,,https://www.missouristate.edu/PhysicalTherapy/,https://www.missouristate.edu/physicaltherapy/doctorate/pass-rates.htm,,,,,,36,len:State-2025-Financial-Fact-Sheet-2025.pdf,per_year,16802(in)/33516(oos)+2073fees+3500prog,16802,yes
163,Rockhurst University,,Missouri,https://www.rockhurst.edu/physical-therapy,url_found,3,high,,Rockhurst University DPT financial fact sheet,,,confirmed_landing,"Page is a general overview/landing page for Rockhurst University's DPT program with no financial data (tuition, fees, total cost) or outcome metrics (graduation rate, board pass rate, employment rate). Financial and detailed outcome information would be found on linked pages such as admissions requirements, cost pages, or outcomes pages.",,,,,,https://www.rockhurst.edu/physical-therapy,https://www.rockhurst.edu/physical-therapy/student-outcomes-accreditation/graduation-licensure-employment-rates,,,,,,30,"AUDIT_CLEARED: fact_sheet is LSUHSC, not Rockhurst University",,,,
164,Saint Louis University,,Missouri,https://www.slu.edu/doisy/degrees/undergraduate/physical-therapy-program/index.php,url_found,3,high,,Saint Louis University DPT financial fact sheet,,2023,confirmed_landing,"This is a general program overview/landing page for Saint Louis University's DPT program. While it correctly belongs to the DPT program at the right school, it contains no financial data (tuition, fees, total cost) or outcome metrics (graduation rate, board pass rate, employment rate). The page only provides descriptive information about the program structure and highlights.",,,,,,https://www.slu.edu/doisy/degrees/undergraduate/physical-therapy-program/index.php,https://www.slu.edu/doisy/degrees/undergraduate/physical-therapy-program/index.php,,,,,,36,"AUDIT_CLEARED: fact_sheet is UNLV, not Saint Louis University",,,,
167,Southwest Baptist University,,Missouri,https://www.sbuniv.edu/academics/programs/physical-therapy.php,url_found,3,high,https://www.sbuniv.edu/_resources/documents/health-professions/dpt-financial-fact-sheet.pdf,Southwest Baptist University DPT financial fact sheet,,,valid,,109200,2025,36400,446,,https://www.sbuniv.edu/academics/programs/physical-therapy.php,https://www.sbuniv.edu/academics/programs/physical-therapy.php,https://www.sbuniv.edu/academics/programs/physical-therapy.php,90.0,96.5,100.0,True,36,len+cost:/academics/programs/physical-therapy.php,,,,
165,University of Missouri,,Missouri,https://healthsciences.missouri.edu/physical-therapy/doctor-of-physical-therapy/,url_found,3,high,https://www.missouristate.edu/SHCP/PhysicalTherapy/_Files/Missouri-State-2025-Financial-Fact-Sheet-2025.pdf,University of Missouri DPT financial fact sheet,,2025,confirmed_landing,"Page is a general overview/landing page for the University of Missouri DPT program. While it mentions cost and financial aid sections, the actual financial data (tuition, fees, total program cost) and specific outcome percentages are not displayed on this page - users must click links to 'Learn more about the professional cost of attendance' and 'Tuition' pages. The page only provides a general statement that DPT students do not pay out-of-state tuition fees, but no specific dollar amounts or detailed financial metrics are present. Employment rate (100%) and board pass rate (near 100%) are mentioned narratively but not as precise percentages with data years.",,,,,,https://healthsciences.missouri.edu/physical-therapy/doctor-of-physical-therapy/,https://healthsciences.missouri.edu/physical-therapy/doctor-of-physical-therapy/accreditation/,,,,,,36,len:subpy/doctor-of-physical-therapy/curriculum,,,,
166,Washington University in St Louis,,Missouri,https://pt.wustl.edu/education/doctor-of-physical-therapy/,url_found,3,high,https://pt.wustl.edu/app/uploads/2023/01/2022-2023-dpt-student-financial-fact-sheet.pdf,Washington University in St Louis DPT financial fact sheet,,2023,valid,,117122,2022-2023,40724,0,,https://pt.wustl.edu/education/doctor-of-physical-therapy/,https://pt.wustl.edu/education/doctor-of-physical-therapy/success-statistics/,,,,,True,36,len+cost:023-dpt-student-financial-fact-sheet.pdf,total,"Y1: $42,388 + Y2: $45,052 + Y3: $29,682",,
