program_id,school_name,city,state,program_url,url_status,search_attempts,url_confidence,fact_sheet_url,search_query_used,scrape_notes,estimated_year,validation_status,rejection_reason,total_program_cost,data_year,tuition_per_year,fees_per_year,rediscovery_status,apta_program_url,outcomes_url,extracted_from_url,graduation_rate_pct,board_pass_rate_pct,employment_rate_pct,apta_landing_confirmed,program_length_months,extraction_notes,cost_basis,cost_components,tuition_instate,tuition_is_oos,cost_source_url
35,Boston University,,Massachusetts,https://www.bu.edu/sargent/academics/departments-programs/physical-therapy-department/doctor-of-physical-therapy/,url_found,3,high,https://www.bu.edu/sargent/files/2024/11/2024-dpt-student-financial-fact-sheet.pdf,Boston University DPT financial fact sheet,,2024,valid,,210490,2025,79650,4239,,https://www.bu.edu/sargent/academics/departments-programs/physical-therapy-department/doctor-of-physical-therapy/,https://www.bu.edu/sargent/academics/departments-programs/physical-therapy-department/doctor-of-physical-therapy/accreditation,,,,,True,36,len:024-dpt-student-financial-fact-sheet.pdf,total,"Year1:$75,637+Year2:$71,188+Year3:$43,798",,,https://www.bu.edu/sargent/files/2024/11/2024-dpt-student-financial-fact-sheet.pdf
42,MCPHS University,,Massachusetts,https://www.mcphs.edu/academics/programs/physical-therapy-dpt,url_found,3,high,https://www.mcphs.edu/-/media/files/docs/academics/2023-dpt-student-financial-fact-sheet.pdf,MCPHS University DPT financial fact sheet,,2023,valid,,151500,2025-2026,60600,1675,,https://www.mcphs.edu/academics/programs/physical-therapy-dpt,https://www.mcphs.edu/academics/programs/physical-therapy-dpt/student-outcomes,https://www.mcphs.edu/academics/programs/physical-therapy-dpt,85.25,84.05,100.0,True,32,len+cost:/academics/programs/physical-therapy-dpt+cost:subon-and-aid/cost-and-aid/tuition-and-fees|len:subon-and-aid/cos,,,,,https://www.mcphs.edu/admission-and-aid/cost-and-aid/tuition-and-fees
40,MGH Institute of Health Professions,,Massachusetts,https://www.mghihp.edu/health-rehabilitation-sciences/departments-programs/physical-therapy/dpt,url_found,3,high,https://www.mghihp.edu/sites/default/files/2024-09/abptrfe_financial-fact-sheet_mgh-ihp-2024.pdf,MGH Institute of Health Professions DPT financial fact sheet,,2024,fetch_failed,no_url,,,,,,https://www.mghihp.edu/health-rehabilitation-sciences/departments-programs/physical-therapy/dpt,https://www.mghihp.edu/health-rehabilitation-sciences/departments-programs/physical-therapy/dpt,,,,,,,,,,,,
36,Northeastern University,,Massachusetts,,url_found,3,high,https://bouve.northeastern.edu/wp-content/uploads/2024/10/mgh-nu-financial-fact-sheet-2024.pdf,Northeastern University DPT financial fact sheet,,2024,fetch_failed,no_url,,2023-2024,,,,,,,,,,,,cost+len:fact_sheet_stale|RESIDENCY_SKIP: not entry-level DPT,,,,,https://bouve.northeastern.edu/wp-content/uploads/2024/10/mgh-nu-financial-fact-sheet-2024.pdf
37,Simmons University,,Massachusetts,https://www.simmons.edu/graduate/academic-programs/graduate-and-certificate-programs/physical-therapy,url_found,3,high,https://www.simmons.edu/sites/default/files/2025-09/2025-dpt-student-financial-fact-sheet-simmons.pdf,Simmons University DPT financial fact sheet,,2025,valid,,171851,2025,58835,8432,,https://www.simmons.edu/graduate/academic-programs/graduate-and-certificate-programs/physical-therapy,https://www.simmons.edu/graduate/academic-programs/graduate-and-certificate-programs/physical-therapy,,,,,,36,len:student-financial-fact-sheet-simmons.pdf,total,Year1:$58835+$8432+$2465; Yr2:$52200+$8432+$375; Yr3:$32230+$8432+$450,,,https://www.simmons.edu/sites/default/files/2025-09/2025-dpt-student-financial-fact-sheet-simmons.pdf
38,Springfield College,,Massachusetts,http://springfield.edu/programs/physical-therapy-doctoral-degree,url_found,3,high,https://springfield.edu/sites/default/files/capte-financial-fact-sheet-2025-2026.pdf,Springfield College DPT financial fact sheet,,2025,valid,,152345,2025-2026,58176,4194,,http://springfield.edu/programs/physical-therapy-doctoral-degree,http://springfield.edu/programs/physical-therapy-doctoral-degree/outcomes,,,,,,35,len:capte-financial-fact-sheet-2025-2026.pdf,per_year,58176+4193.83+2872 per yr x 2.9yr,,,https://springfield.edu/sites/default/files/capte-financial-fact-sheet-2025-2026.pdf
43,Tufts University,,Massachusetts,,url_found,3,high,,Tufts University DPT financial fact sheet,,2023,fetch_failed,no_url,,,,,,,,,,,,,33,"AUDIT_CLEARED: fact_sheet is Univ of Montana, not Tufts",,,,,
39,University of Massachusetts Lowell,,Massachusetts,https://www.uml.edu/Health-Sciences/PT/Graduate/,url_found,3,high,https://www.umt.edu/physical-therapy/tuition-fees1/umpt-financial-fact-sheet-2023-2024.pdf,University of Massachusetts Lowell DPT financial fact sheet,,2023,valid,,138000,2025-2026,45794,,,https://www.uml.edu/Health-Sciences/PT/Graduate/,https://www.uml.edu/Health-Sciences/PT/Graduate/,https://www.uml.edu/Health-Sciences/PT/Graduate/,98.6,91.0,100.0,,36,len+cost:/Health-Sciences/PT/Graduate+cost:subes/pt/graduate/financial-fact-sheet.aspx|len:subes/pt/graduate/financial-f,,,,,https://www.uml.edu/health-sciences/pt/graduate/financial-fact-sheet.aspx
146,Andrews University,,Michigan,https://www.andrews.edu/chhs/srs/menudpt/index.html,url_found,3,high,https://www.andrews.edu/chhs/srs/zzz-pdf/2025-dpt-student-financial-fact-sheet.pdf,Andrews University DPT financial fact sheet,,2025,valid,,130088,2025,47613,1284,,https://www.andrews.edu/chhs/srs/menudpt/index.html,https://www.andrews.edu/chhs/srs/pt/entry-level-chhs/,,,,,,30,len:025-dpt-student-financial-fact-sheet.pdf,total,Year1 $47613 + Year2 $44118 + Year3 $38357 (w/o health ins),,,https://www.andrews.edu/chhs/srs/zzz-pdf/2025-dpt-student-financial-fact-sheet.pdf
151,Central Michigan University,,Michigan,https://www.cmich.edu/academics/colleges/herbert-h-grace-a-dow-college-of-health-professions/departments/department-physical-therapy,url_found,3,high,https://www.cmich.edu/docs/default-source/colleges/college-of-health-professions/physical-therapy/20220708-doctorofphysicaltherapyfinancialfactsheet-001.pdf?sfvrsn=bac82023_6,Central Michigan University DPT financial fact sheet,,2022,valid,,120073,2025,36979,675,,https://www.cmich.edu/academics/colleges/herbert-h-grace-a-dow-college-of-health-professions/departments/department-physical-therapy,https://www.cmich.edu/academics/colleges/herbert-h-grace-a-dow-college-of-health-professions/degrees-programs/departments/department-physical-therapy/program-outcome-statistics,,,,,,36,len:hysicaltherapyfinancialfactsheet-001.pdf,total,"Y1:$37,536 + Y2:$40,845 + Y3:$41,692",36979,no,https://www.cmich.edu/docs/default-source/colleges/college-of-health-professions/physical-therapy/20220708-doctorofphysicaltherapyfinancialfactsheet-001.pdf?sfvrsn=bac82023_6
152,Central Michigan University - EXPANSION PROGRAM  at Michigan Technological University,,Michigan,,url_found,3,high,https://medicine.umich.edu/sites/default/files/downloads/Peds_Michigan%20Medicine%20Residency%20and%20Fellowship%20Financial%20Fact%20Sheet%202023%20CW.pdf,Central Michigan University - EXPANSION PROGRAM  at Michigan Technological University DPT financial fact sheet,,2020,fetch_failed,no_url,,,,,,,,,,,,,,,,,,,
154,Concordia University - Ann Arbor,,Michigan,www.cuaa.edu/academics/programs/doctor-physical-therapy,url_found,3,high,https://www.cuaa.edu/academics/programs/doctor-physical-therapy/_assets/financial-fact-sheet.pdf,Concordia University - Ann Arbor DPT financial fact sheet,,,fetch_failed,no_url,,,,,,www.cuaa.edu/academics/programs/doctor-physical-therapy,www.n/a.com,,,,,,,,,,,,
147,Grand Valley State University,,Michigan,https://www.gvsu.edu/pt/,url_found,3,high,https://www.gvsu.edu/cms4/asset/8D477B3A-B7DC-AD72-BB198B341CA03C3E/2024-dpt-student-financial-fact-sheet-revised.pdf,Grand Valley State University DPT financial fact sheet,,2024,valid,,129936,2025-2026,49068,300,,https://www.gvsu.edu/pt/,https://www.gvsu.edu/pt/program-effectiveness-data-111.htm,,,,,True,36,len:student-financial-fact-sheet-revised.pdf,total,"Y1:$48,759 + Y2:$46,765 + Y3:$28,819",,,https://www.gvsu.edu/cms4/asset/8D477B3A-B7DC-AD72-BB198B341CA03C3E/2024-dpt-student-financial-fact-sheet-revised.pdf
148,Oakland University,,Michigan,,url_found,3,high,https://www.capteonline.org/globalassets/capte-docs/faculty-and-program-resources/2025-dpt-student-financial-fact-sheet.docx,Oakland University physical therapy financial fact sheet,,2025,fetch_failed,no_url,180000,2025,60000,,,,,,,,,,36,cost+len:fact_sheet_stale,per_year,60000/yr x 3yr,,no,https://www.capteonline.org/globalassets/capte-docs/faculty-and-program-resources/2025-dpt-student-financial-fact-sheet.docx
149,University of Michigan - Flint,,Michigan,https://www.umflint.edu/graduateprograms/physical-therapy-entry-level-dpt,url_found,3,high,https://uwm.edu/rehabilitation-sciences-technology/wp-content/uploads/sites/627/2022/08/2025-dpt-student-financial-fact-sheet2-2.pdf,University of Michigan - Flint DPT financial fact sheet,,2022,valid,,68643,2025,24307,2103,,https://www.umflint.edu/graduateprograms/physical-therapy-entry-level-dpt,https://www.umflint.edu/graduateprograms/physical-therapy-entry-level-dpt,,,,,,33,len+cost:-dpt-student-financial-fact-sheet2-2.pdf,per_year,Year 1-3 in-state tuition + fees + expenses,,,
150,Wayne State University,,Michigan,https://applebaum.wayne.edu/physical-therapy,url_found,3,high,https://applebaum.wayne.edu/physical-therapy/docs/dpt-cost.pdf,Wayne State University DPT financial fact sheet,,,valid,,116744,2024,32863,3308,,https://applebaum.wayne.edu/physical-therapy,https://applebaum.wayne.edu/physical-therapy/accreditation,,,,,True,42,cost+len:apta_direct+cost:sub/physical-therapy/cost|len:sub/physical-therapy/cost|No cost data found on page,,,,,https://applebaum.wayne.edu/physical-therapy/cost
153,Western Michigan University,,Michigan,https://wmich.edu/physicaltherapy,url_found,3,high,https://files.wmich.edu/s3fs-public/2025-11/2025-dpt-student-financial-fact-sheet_wmu_dpt.docx,Western Michigan University DPT financial fact sheet,,2025,confirmed_landing,"Page is a general overview/landing page for Western Michigan University's DPT program. While it mentions 'Financial fact sheet' and 'DPT Outcome Data' as links, the actual financial data (tuition, fees, total cost) and specific outcome metrics (graduation rate, board pass rate, employment rate) are not present on this page itself. The data appears to be on linked sub-pages that are not included in the provided content.",,,,,,https://wmich.edu/physicaltherapy,https://wmich.edu/physicaltherapy/dpt/outcomes,,,,,,36,len:sub/finaid,,,,,https://wmich.edu/physicaltherapy
155,College of St Scholastica,,Minnesota,https://www.css.edu/academics/programs/doctorate/doctor-of-physical-therapy-dpt/,url_found,3,high,,College of St Scholastica DPT financial fact sheet,,2024,confirmed_landing,"This is the correct school's DPT program landing page, but detailed financial and outcome data are not present on this page. Specific financial information references a 'Financial Fact Sheet' link that would contain the actual data. While some outcome metrics are mentioned (95.9% overall licensure pass rate, 100% graduation rate for 2024-2025 cohorts, 98% employment rate for 2023-2024 cohorts), and tuition per credit is stated ($962/credit for 2025-26), the total program cost and complete fee breakdown are indicated to be on a separate Financial Fact Sheet page that is not provided here.",121198,2025-26,,,,https://www.css.edu/academics/programs/doctorate/doctor-of-physical-therapy-dpt/,https://www.css.edu/academics/programs/doctorate/doctor-of-physical-therapy-dpt/,,,,,,36,len:doctorate/doctor-of-physical-therapy-dpt,per_credit,$962/cr x 109cr,,no,https://www.css.edu/academics/programs/doctorate/doctor-of-physical-therapy-dpt/
159,Concordia University - Saint Paul,,Minnesota,https://www.csp.edu/program/doctor-of-physical-therapy/,url_found,3,high,https://www.cuaa.edu/academics/programs/doctor-physical-therapy/_assets/financial-fact-sheet.pdf,Concordia University - Saint Paul DPT financial fact sheet,,,valid,,95580,2025-2026,31860,,,https://www.csp.edu/program/doctor-of-physical-therapy/,https://www.csp.edu/program/doctor-of-physical-therapy/,https://www.csp.edu/program/doctor-of-physical-therapy/,98.5,96.8,100.0,,36,len+cost:/program/doctor-of-physical-therapy+cost:sub/tuition-and-financial-aid|len:subuition-and-financial-aid/tuition-,,,,,https://www.csp.edu/tuition-and-financial-aid/
156,Mayo Clinic School of Health Sciences,,Minnesota,https://college.mayo.edu/academics/health-sciences-education/physical-therapy-doctoral-program-minnesota/,url_found,3,high,https://www.utsouthwestern.edu/education/school-of-health-professions/training/assets/2024-2025-Financial-Fact-Sheet-Nuero-PT-Residency.pdf,Mayo Clinic School of Health Sciences DPT financial fact sheet,,2024,valid,,,2025-2026,,,,https://college.mayo.edu/academics/health-sciences-education/physical-therapy-doctoral-program-minnesota/,https://college.mayo.edu/academics/health-sciences-education/physical-therapy-doctoral-program-minnesota/,https://college.mayo.edu/academics/health-sciences-education/physical-therapy-doctoral-program-minnesota/,98.2,100.0,100.0,,33,len+cost:sical-therapy-doctoral-program-minnesota+cost:subfinancial-fact-sheet-Mayo_accessible.pdf|len:subfinancial-fact,,,,,https://college.mayo.edu/media/mccms/content-assets/academics/health-sciences-training/physical-therapy-doctoral-program-minnesota/2025-dpt-student-financial-fact-sheet-Mayo_accessible.pdf
158,St. Catherine University,,Minnesota,https://www.stkate.edu/academics/academic-programs/gc-physical-therapy,url_found,3,high,,St. Catherine University DPT financial fact sheet,,2024,valid,,111040,2025-2026,50106,,,https://www.stkate.edu/academics/academic-programs/gc-physical-therapy,https://www.stkate.edu/accreditation/program-accreditation/dpt-ac,https://www.stkate.edu/academics/academic-programs/gc-physical-therapy,,,100.0,,33,len:cs/academic-programs/gc-physical-therapy,total,"$13,880/sem x 8sem",,,https://www.stkate.edu/academics/academic-programs/gc-physical-therapy
157,University of Minnesota,,Minnesota,https://med.umn.edu/fmch/physical-therapy/doctor-physical-therapy,url_found,3,high,https://www.augie.edu/sites/default/files/documents/2025-12/2025-dpt-student-financial-fact-sheet.pdf,University of Minnesota DPT financial fact sheet,,2025,valid,,82467,2024-2025,,,,https://med.umn.edu/fmch/physical-therapy/doctor-physical-therapy,https://med.umn.edu/fmch/physical-therapy/doctor-physical-therapy,https://med.umn.edu/fmch/physical-therapy/doctor-physical-therapy,100.0,87.1,100.0,True,,len+cost:physical-therapy/doctor-physical-therapy+cost:sub-therapy/doctor-physical-therapy/tuition|len:sub-therapy/docto,,,,,https://med.umn.edu/rehabmedicine/about/divisions/physical-therapy/doctor-physical-therapy/tuition
160,University of Mississippi at the Medical Center,,Mississippi,https://www.umc.edu/shrp/Physical%20Therapy/Physical-Therapy.html,url_found,3,high,https://umc.edu/shrp/Physical%20Therapy/Doctoral%20PT%20Degree/CAPTE.html,University of Mississippi at the Medical Center DPT financial fact sheet,,,valid,,77264,2025,24205,0,,https://www.umc.edu/shrp/Physical%20Therapy/Physical-Therapy.html,https://www.umc.edu/shrp/Physical%20Therapy/Doctoral%20PT%20Degree/Degree%20and%20Accreditation.html,,,,,,36,len:herapy/Doctoral%20PT%20Degree/CAPTE.html,per_year,"$37,073/yr OOS x 3yr",,,https://umc.edu/shrp/Physical%20Therapy/Doctoral%20PT%20Degree/CAPTE.html
